term	description	FDR.term	Direction.term
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
KW-0694	RNA-binding	0.000145339566288355	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
CL:37	Translation, and Protein export	0.000148246493702702	Up
GO:0051745	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity	0.000156589400105285	Down
CL:5324	Starch and sucrose metabolism, and Galactose catabolic process	0.000157329758562904	Up
CL:5324	Starch and sucrose metabolism, and Galactose catabolic process	0.000157329758562904	Up
CL:5324	Starch and sucrose metabolism, and Galactose catabolic process	0.000157329758562904	Up
CL:5324	Starch and sucrose metabolism, and Galactose catabolic process	0.000157329758562904	Up
CL:5324	Starch and sucrose metabolism, and Galactose catabolic process	0.000157329758562904	Up
CL:5324	Starch and sucrose metabolism, and Galactose catabolic process	0.000157329758562904	Up
CL:142	Large ribosomal subunit, and Small ribosomal subunit rRNA binding	0.000157827079227767	Up
CL:142	Large ribosomal subunit, and Small ribosomal subunit rRNA binding	0.000157827079227767	Up
GO:0005539	Glycosaminoglycan binding	0.000160996948160011	Down
GO:0005539	Glycosaminoglycan binding	0.000160996948160011	Down
GO:0005539	Glycosaminoglycan binding	0.000160996948160011	Down
GO:0005539	Glycosaminoglycan binding	0.000160996948160011	Down
GO:0015986	Proton motive force-driven ATP synthesis	0.000167658367263964	Up
GO:0043953	Protein transport by the Tat complex	0.000168022725608622	Down
GO:0051066	Dihydrobiopterin metabolic process	0.000169275520343904	Down
IPR035647	EF-G domain III/V-like	0.000174946154875617	Up
IPR035647	EF-G domain III/V-like	0.000174946154875617	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0003723	RNA binding	0.000175500141562149	Up
GO:0000217	DNA secondary structure binding	0.000178047240892732	Up
GO:0000217	DNA secondary structure binding	0.000178047240892732	Up
CL:1178	Mixed, incl. Septation, and LapB, rubredoxin metal binding domain	0.000179088272354726	Down
CL:1178	Mixed, incl. Septation, and LapB, rubredoxin metal binding domain	0.000179088272354726	Down
IPR047084	Glucosamine-fructose-6-phosphate aminotransferase, isomerising, N-terminal domain	0.000183530732914539	Down
GO:0009977	Proton motive force dependent protein transmembrane transporter activity	0.000190863777577845	Down
GO:0003896	DNA primase activity	0.000194404033705068	Down
GO:0045230	Capsule organization	0.000198550589508516	Down
GO:0045230	Capsule organization	0.000198550589508516	Down
IPR036523	SurE-like phosphatase/nucleotidase superfamily	0.000204618646517061	Up
GO:0009274	Peptidoglycan-based cell wall	0.000217634911220738	Down
GO:0009274	Peptidoglycan-based cell wall	0.000217634911220738	Down
GO:0009274	Peptidoglycan-based cell wall	0.000217634911220738	Down
GO:0015941	Pantothenate catabolic process	0.000217634911220738	Down
GO:0010498	Proteasomal protein catabolic process	0.000217634911220738	Down
GO:0051053	Negative regulation of DNA metabolic process	0.000220683646546748	Down
GO:0051053	Negative regulation of DNA metabolic process	0.000220683646546748	Down
GO:0051053	Negative regulation of DNA metabolic process	0.000220683646546748	Down
GO:0051053	Negative regulation of DNA metabolic process	0.000220683646546748	Down
GO:2001295	malonyl-CoA biosynthetic process	0.000225382437813755	Down
GO:2001295	malonyl-CoA biosynthetic process	0.000225382437813755	Down
GO:0015444	P-type magnesium transporter activity	0.000233681145369297	Up
IPR041095	Elongation Factor G, domain II	0.000234593962118853	Up
CL:221	Protein transport by the Sec complex, and SRP54-type protein, GTPase domain	0.000236620671301377	Down
CL:221	Protein transport by the Sec complex, and SRP54-type protein, GTPase domain	0.000236620671301377	Down
CL:221	Protein transport by the Sec complex, and SRP54-type protein, GTPase domain	0.000236620671301377	Down
CL:221	Protein transport by the Sec complex, and SRP54-type protein, GTPase domain	0.000236620671301377	Down
CL:221	Protein transport by the Sec complex, and SRP54-type protein, GTPase domain	0.000236620671301377	Down
CL:221	Protein transport by the Sec complex, and SRP54-type protein, GTPase domain	0.000236620671301377	Down
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0042254	Ribosome biogenesis	0.000246111257096593	Up
GO:0009139	Pyrimidine nucleoside diphosphate biosynthetic process	0.000259268134068333	Down
GO:0097056	selenocysteinyl-tRNA(Sec) biosynthetic process	0.000263023125770758	Up
GO:0051055	Negative regulation of lipid biosynthetic process	0.000271707172118318	Down
IPR036157	dUTPase-like superfamily	0.000275236894576388	Down
GO:0009051	Pentose-phosphate shunt, oxidative branch	0.000275546487368564	Down
CL:3271	Mixed, incl. Cellular stress response to acidic pH, and Intracellular pH elevation	0.000276865517952827	Up
CL:3271	Mixed, incl. Cellular stress response to acidic pH, and Intracellular pH elevation	0.000276865517952827	Up
CL:3271	Mixed, incl. Cellular stress response to acidic pH, and Intracellular pH elevation	0.000276865517952827	Up
CL:318	Aminoacyl-tRNA synthetase, class Ia, anticodon-binding, and Lysine-tRNA ligase, class II	0.000284040454874819	Up
GO:0030371	Translation repressor activity	0.000288464695659375	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
CL:40	Ribonucleoprotein, and Translation factor activity, RNA binding	0.000292350261155899	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
GO:0022613	Ribonucleoprotein complex biogenesis	0.000292398740996455	Up
IPR019574	NADH:ubiquinone oxidoreductase, subunit G, iron-sulphur binding	0.000298556429641095	Up
GO:0000345	Cytosolic DNA-directed RNA polymerase complex	0.000311247144644757	Down
GO:0000345	Cytosolic DNA-directed RNA polymerase complex	0.000311247144644757	Down
GO:0140535	Intracellular protein-containing complex	0.000319684669081467	Down
GO:0140535	Intracellular protein-containing complex	0.000319684669081467	Down
GO:0140535	Intracellular protein-containing complex	0.000319684669081467	Down
GO:0140535	Intracellular protein-containing complex	0.000319684669081467	Down
GO:0140535	Intracellular protein-containing complex	0.000319684669081467	Down
GO:0140535	Intracellular protein-containing complex	0.000319684669081467	Down
GO:0140535	Intracellular protein-containing complex	0.000319684669081467	Down
GO:0140535	Intracellular protein-containing complex	0.000319684669081467	Down
GO:0140535	Intracellular protein-containing complex	0.000319684669081467	Down
IPR036049	Ribosomal protein L29/L35 superfamily	0.000320144389104044	Up
GO:1990159	DnaB-DnaC-DnaT-PriA-PriC complex	0.000328597235222065	Down
PF00128	Alpha amylase, catalytic domain	0.000328597235222065	Up
PF00128	Alpha amylase, catalytic domain	0.000328597235222065	Up
KW-0414	Isoprene biosynthesis	0.000328597235222065	Down
KW-0414	Isoprene biosynthesis	0.000328597235222065	Down
KW-0414	Isoprene biosynthesis	0.000328597235222065	Down
GO:0034311	Diol metabolic process	0.000346123538064167	Down
CL:1117	Regulation of membrane invagination, and Lipoprotein localization to membrane	0.000346251023143769	Down
CL:1117	Regulation of membrane invagination, and Lipoprotein localization to membrane	0.000346251023143769	Down
CL:1117	Regulation of membrane invagination, and Lipoprotein localization to membrane	0.000346251023143769	Down
CL:1117	Regulation of membrane invagination, and Lipoprotein localization to membrane	0.000346251023143769	Down
CL:1117	Regulation of membrane invagination, and Lipoprotein localization to membrane	0.000346251023143769	Down
CL:1117	Regulation of membrane invagination, and Lipoprotein localization to membrane	0.000346251023143769	Down
CL:1117	Regulation of membrane invagination, and Lipoprotein localization to membrane	0.000346251023143769	Down
IPR036621	Anticodon-binding domain superfamily	0.000346573295330575	Up
GO:0032297	Negative regulation of DNA-templated DNA replication initiation	0.000359076997318922	Down
GO:0032297	Negative regulation of DNA-templated DNA replication initiation	0.000359076997318922	Down
GO:0032297	Negative regulation of DNA-templated DNA replication initiation	0.000359076997318922	Down
GO:0006487	Protein N-linked glycosylation	0.000359229614334309	Down
CL:332	Threonyl/alanyl tRNA synthetase, SAD, and tRNA synthetases class I (M)	0.000359229614334309	Up
IPR012338	Beta-lactamase/transpeptidase-like	0.000359229614334309	Down
IPR012338	Beta-lactamase/transpeptidase-like	0.000359229614334309	Down
GO:0006272	Leading strand elongation	0.000364419483148264	Down
GO:0009133	Nucleoside diphosphate biosynthetic process	0.000376644775463821	Down
CL:35	Translation, and Protein export	0.000378737566058203	Up
CL:35	Translation, and Protein export	0.000378737566058203	Up
CL:35	Translation, and Protein export	0.000378737566058203	Up
CL:35	Translation, and Protein export	0.000378737566058203	Up
