Seconds	Temp	Well	OD600	Row	Column	Induced	Imipenem	followup	Organism
8908.2		C7	0.20610000193119	C	7	FALSE	2	96-well Plate Only	K. pneumoniae
8908.2		C8	0.101400002837181	C	8	FALSE	4	96-well Plate Only	K. pneumoniae
8908.2		C9	0.0935000032186508	C	9	FALSE	8	96-well Plate Only	K. pneumoniae
8908.2		C10	0.103500001132488	C	10	FALSE	16	96-well Plate Only	K. pneumoniae
8908.2		C11	0.0903000012040138	C	11	FALSE	32	96-well Plate Only	K. pneumoniae
8908.2		D2	0.471700012683868	D	2	FALSE	0	Moved to Second Competition	K. pneumoniae
8908.2		D3	0.385899990797043	D	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
8908.2		D4	0.336400002241135	D	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
8908.2		D5	0.307099997997284	D	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
8908.2		D6	0.392699986696243	D	6	FALSE	1	96-well Plate Only	K. pneumoniae
8908.2		D7	0.214699998497963	D	7	FALSE	2	96-well Plate Only	K. pneumoniae
8908.2		D8	0.0991000011563301	D	8	FALSE	4	96-well Plate Only	K. pneumoniae
8908.2		D9	0.092399999499321	D	9	FALSE	8	96-well Plate Only	K. pneumoniae
8908.2		D10	0.0913000032305718	D	10	FALSE	16	96-well Plate Only	K. pneumoniae
8908.2		D11	0.0904999971389771	D	11	FALSE	32	96-well Plate Only	K. pneumoniae
8908.2		E2	0.459699988365173	E	2	TRUE	0	Moved to Second Competition	K. pneumoniae
8908.2		E3	0.372999995946884	E	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
8908.2		E4	0.335599988698959	E	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
8908.2		E5	0.308899998664856	E	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
8908.2		E6	0.384900003671646	E	6	TRUE	1	96-well Plate Only	K. pneumoniae
8908.2		E7	0.197500005364418	E	7	TRUE	2	96-well Plate Only	K. pneumoniae
8908.2		E8	0.0970999971032143	E	8	TRUE	4	96-well Plate Only	K. pneumoniae
8908.2		E9	0.0926000028848648	E	9	TRUE	8	96-well Plate Only	K. pneumoniae
8908.2		E10	0.0913999974727631	E	10	TRUE	16	96-well Plate Only	K. pneumoniae
8908.2		E11	0.090599998831749	E	11	TRUE	32	96-well Plate Only	K. pneumoniae
8908.2		F2	0.484800010919571	F	2	TRUE	0	Moved to Second Competition	K. pneumoniae
8908.2		F3	0.377600014209747	F	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
8908.2		F4	0.364699989557266	F	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
8908.2		F5	0.307700008153915	F	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
8908.2		F6	0.313100010156631	F	6	TRUE	1	96-well Plate Only	K. pneumoniae
8908.2		F7	0.192100003361702	F	7	TRUE	2	96-well Plate Only	K. pneumoniae
8908.2		F8	0.0997999981045723	F	8	TRUE	4	96-well Plate Only	K. pneumoniae
8908.2		F9	0.0971999987959862	F	9	TRUE	8	96-well Plate Only	K. pneumoniae
8908.2		F10	0.0913999974727631	F	10	TRUE	16	96-well Plate Only	K. pneumoniae
8908.2		F11	0.0925000011920929	F	11	TRUE	32	96-well Plate Only	K. pneumoniae
8908.2		G2	0.484100013971329	G	2	TRUE	0	Moved to Second Competition	K. pneumoniae
8908.2		G3	0.378800004720688	G	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
8908.2		G4	0.346500009298325	G	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
8908.2		G5	0.302799999713898	G	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
8908.2		G6	0.376500010490417	G	6	TRUE	1	96-well Plate Only	K. pneumoniae
8908.2		G7	0.192399993538857	G	7	TRUE	2	96-well Plate Only	K. pneumoniae
8908.2		G8	0.100599996745586	G	8	TRUE	4	96-well Plate Only	K. pneumoniae
8908.2		G9	0.0929000005125999	G	9	TRUE	8	96-well Plate Only	K. pneumoniae
8908.2		G10	0.0922000035643578	G	10	TRUE	16	96-well Plate Only	K. pneumoniae
8908.2		G11	0.0908000022172928	G	11	TRUE	32	96-well Plate Only	K. pneumoniae
9238.2		B2	0.483999997377396	B	2	FALSE	0	Moved to Second Competition	K. pneumoniae
9238.2		B3	0.401600003242493	B	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
9238.2		B4	0.416399985551834	B	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
9238.2		B5	0.29899999499321	B	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
9238.2		B6	0.402399986982346	B	6	FALSE	1	96-well Plate Only	K. pneumoniae
9238.2		B7	0.203500002622604	B	7	FALSE	2	96-well Plate Only	K. pneumoniae
9238.2		B8	0.0991000011563301	B	8	FALSE	4	96-well Plate Only	K. pneumoniae
9238.2		B9	0.093299999833107	B	9	FALSE	8	96-well Plate Only	K. pneumoniae
9238.2		B10	0.092799998819828	B	10	FALSE	16	96-well Plate Only	K. pneumoniae
9238.2		B11	0.096000000834465	B	11	FALSE	32	96-well Plate Only	K. pneumoniae
9238.2		C2	0.499399989843369	C	2	FALSE	0	Moved to Second Competition	K. pneumoniae
9238.2		C3	0.410899996757507	C	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
9238.2		C4	0.416500002145767	C	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
9238.2		C5	0.300399988889694	C	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
9238.2		C6	0.316900014877319	C	6	FALSE	1	96-well Plate Only	K. pneumoniae
9238.2		C7	0.20610000193119	C	7	FALSE	2	96-well Plate Only	K. pneumoniae
9238.2		C8	0.102099999785423	C	8	FALSE	4	96-well Plate Only	K. pneumoniae
9238.2		C9	0.0939999967813492	C	9	FALSE	8	96-well Plate Only	K. pneumoniae
9238.2		C10	0.10360000282526	C	10	FALSE	16	96-well Plate Only	K. pneumoniae
9238.2		C11	0.09009999781847	C	11	FALSE	32	96-well Plate Only	K. pneumoniae
9238.2		D2	0.479900002479553	D	2	FALSE	0	Moved to Second Competition	K. pneumoniae
9238.2		D3	0.397399991750717	D	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
9238.2		D4	0.341300010681152	D	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
9238.2		D5	0.331400007009506	D	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
9238.2		D6	0.416599988937378	D	6	FALSE	1	96-well Plate Only	K. pneumoniae
9238.2		D7	0.214699998497963	D	7	FALSE	2	96-well Plate Only	K. pneumoniae
9238.2		D8	0.0989999994635582	D	8	FALSE	4	96-well Plate Only	K. pneumoniae
9238.2		D9	0.0943000018596649	D	9	FALSE	8	96-well Plate Only	K. pneumoniae
9238.2		D10	0.0920000001788139	D	10	FALSE	16	96-well Plate Only	K. pneumoniae
9238.2		D11	0.0907000005245209	D	11	FALSE	32	96-well Plate Only	K. pneumoniae
9238.2		E2	0.47350001335144	E	2	TRUE	0	Moved to Second Competition	K. pneumoniae
9238.2		E3	0.413399994373322	E	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
9238.2		E4	0.347900003194809	E	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
9238.2		E5	0.332599997520447	E	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
9238.2		E6	0.385199993848801	E	6	TRUE	1	96-well Plate Only	K. pneumoniae
9238.2		E7	0.195800006389618	E	7	TRUE	2	96-well Plate Only	K. pneumoniae
9238.2		E8	0.0976999998092651	E	8	TRUE	4	96-well Plate Only	K. pneumoniae
9238.2		E9	0.0925000011920929	E	9	TRUE	8	96-well Plate Only	K. pneumoniae
9238.2		E10	0.0917999967932701	E	10	TRUE	16	96-well Plate Only	K. pneumoniae
9238.2		E11	0.091499999165535	E	11	TRUE	32	96-well Plate Only	K. pneumoniae
9238.2		F2	0.493999987840652	F	2	TRUE	0	Moved to Second Competition	K. pneumoniae
9238.2		F3	0.39190000295639	F	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
9238.2		F4	0.361400008201599	F	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
9238.2		F5	0.363200008869171	F	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
9238.2		F6	0.307300001382828	F	6	TRUE	1	96-well Plate Only	K. pneumoniae
9238.2		F7	0.190500006079674	F	7	TRUE	2	96-well Plate Only	K. pneumoniae
9238.2		F8	0.100400000810623	F	8	TRUE	4	96-well Plate Only	K. pneumoniae
9238.2		F9	0.0966999977827072	F	9	TRUE	8	96-well Plate Only	K. pneumoniae
9238.2		F10	0.0922999978065491	F	10	TRUE	16	96-well Plate Only	K. pneumoniae
9238.2		F11	0.0940999984741211	F	11	TRUE	32	96-well Plate Only	K. pneumoniae
9238.2		G2	0.492700010538101	G	2	TRUE	0	Moved to Second Competition	K. pneumoniae
9238.2		G3	0.432200014591217	G	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
9238.2		G4	0.356099992990494	G	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
9238.2		G5	0.341800004243851	G	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
9238.2		G6	0.358500003814697	G	6	TRUE	1	96-well Plate Only	K. pneumoniae
9238.2		G7	0.192800000309944	G	7	TRUE	2	96-well Plate Only	K. pneumoniae
9238.2		G8	0.100299999117851	G	8	TRUE	4	96-well Plate Only	K. pneumoniae
9238.2		G9	0.0931999981403351	G	9	TRUE	8	96-well Plate Only	K. pneumoniae
9238.2		G10	0.0922000035643578	G	10	TRUE	16	96-well Plate Only	K. pneumoniae
9238.2		G11	0.0917000025510788	G	11	TRUE	32	96-well Plate Only	K. pneumoniae
9568.1		B2	0.494300007820129	B	2	FALSE	0	Moved to Second Competition	K. pneumoniae
9568.1		B3	0.412000000476837	B	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
9568.1		B4	0.340900003910065	B	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
9568.1		B5	0.302199989557266	B	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
9568.1		B6	0.395000010728836	B	6	FALSE	1	96-well Plate Only	K. pneumoniae
9568.1		B7	0.203400000929832	B	7	FALSE	2	96-well Plate Only	K. pneumoniae
9568.1		B8	0.099200002849102	B	8	FALSE	4	96-well Plate Only	K. pneumoniae
9568.1		B9	0.092799998819828	B	9	FALSE	8	96-well Plate Only	K. pneumoniae
9568.1		B10	0.0926000028848648	B	10	FALSE	16	96-well Plate Only	K. pneumoniae
9568.1		B11	0.096000000834465	B	11	FALSE	32	96-well Plate Only	K. pneumoniae
9568.1		C2	0.510599970817566	C	2	FALSE	0	Moved to Second Competition	K. pneumoniae
9568.1		C3	0.418300002813339	C	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
9568.1		C4	0.405800014734268	C	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
9568.1		C5	0.420399993658066	C	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
9568.1		C6	0.332899987697601	C	6	FALSE	1	96-well Plate Only	K. pneumoniae
9568.1		C7	0.205300003290176	C	7	FALSE	2	96-well Plate Only	K. pneumoniae
9568.1		C8	0.101899996399879	C	8	FALSE	4	96-well Plate Only	K. pneumoniae
9568.1		C9	0.0935000032186508	C	9	FALSE	8	96-well Plate Only	K. pneumoniae
9568.1		C10	0.10360000282526	C	10	FALSE	16	96-well Plate Only	K. pneumoniae
9568.1		C11	0.0898000001907349	C	11	FALSE	32	96-well Plate Only	K. pneumoniae
9568.1		D2	0.492500007152557	D	2	FALSE	0	Moved to Second Competition	K. pneumoniae
9568.1		D3	0.411100000143051	D	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
9568.1		D4	0.348399996757507	D	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
9568.1		D5	0.38510000705719	D	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
9568.1		D6	0.313699990510941	D	6	FALSE	1	96-well Plate Only	K. pneumoniae
9568.1		D7	0.212899997830391	D	7	FALSE	2	96-well Plate Only	K. pneumoniae
9568.1		D8	0.0983999967575073	D	8	FALSE	4	96-well Plate Only	K. pneumoniae
9568.1		D9	0.0926000028848648	D	9	FALSE	8	96-well Plate Only	K. pneumoniae
9568.1		D10	0.0917000025510788	D	10	FALSE	16	96-well Plate Only	K. pneumoniae
9568.1		D11	0.0903000012040138	D	11	FALSE	32	96-well Plate Only	K. pneumoniae
9568.1		E2	0.486400008201599	E	2	TRUE	0	Moved to Second Competition	K. pneumoniae
9568.1		E3	0.399399995803833	E	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
9568.1		E4	0.359800010919571	E	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
9568.1		E5	0.33610001206398	E	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
9568.1		E6	0.418199986219406	E	6	TRUE	1	96-well Plate Only	K. pneumoniae
9568.1		E7	0.195299997925758	E	7	TRUE	2	96-well Plate Only	K. pneumoniae
9568.1		E8	0.0976999998092651	E	8	TRUE	4	96-well Plate Only	K. pneumoniae
9568.1		E9	0.092399999499321	E	9	TRUE	8	96-well Plate Only	K. pneumoniae
9568.1		E10	0.0913000032305718	E	10	TRUE	16	96-well Plate Only	K. pneumoniae
9568.1		E11	0.0908999964594841	E	11	TRUE	32	96-well Plate Only	K. pneumoniae
9568.1		F2	0.512700021266937	F	2	TRUE	0	Moved to Second Competition	K. pneumoniae
9568.1		F3	0.407099992036819	F	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
9568.1		F4	0.372599989175796	F	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
9568.1		F5	0.417899996042252	F	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
9568.1		F6	0.296700000762939	F	6	TRUE	1	96-well Plate Only	K. pneumoniae
9568.1		F7	0.188899993896484	F	7	TRUE	2	96-well Plate Only	K. pneumoniae
9568.1		F8	0.0993999987840652	F	8	TRUE	4	96-well Plate Only	K. pneumoniae
9568.1		F9	0.0962999984622002	F	9	TRUE	8	96-well Plate Only	K. pneumoniae
9568.1		F10	0.091499999165535	F	10	TRUE	16	96-well Plate Only	K. pneumoniae
9568.1		F11	0.0930999964475632	F	11	TRUE	32	96-well Plate Only	K. pneumoniae
9568.1		G2	0.504899978637695	G	2	TRUE	0	Moved to Second Competition	K. pneumoniae
9568.1		G3	0.405400007963181	G	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
9568.1		G4	0.41609999537468	G	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
9568.1		G5	0.370900005102158	G	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
9568.1		G6	0.367599993944168	G	6	TRUE	1	96-well Plate Only	K. pneumoniae
9568.1		G7	0.19200000166893	G	7	TRUE	2	96-well Plate Only	K. pneumoniae
9568.1		G8	0.0984999984502792	G	8	TRUE	4	96-well Plate Only	K. pneumoniae
9568.1		G9	0.092399999499321	G	9	TRUE	8	96-well Plate Only	K. pneumoniae
9568.1		G10	0.0913999974727631	G	10	TRUE	16	96-well Plate Only	K. pneumoniae
9568.1		G11	0.0904000028967857	G	11	TRUE	32	96-well Plate Only	K. pneumoniae
9898		B2	0.504800021648407	B	2	FALSE	0	Moved to Second Competition	K. pneumoniae
9898		B3	0.416500002145767	B	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
9898		B4	0.451700001955032	B	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
9898		B5	0.456200003623962	B	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
9898		B6	0.393900007009506	B	6	FALSE	1	96-well Plate Only	K. pneumoniae
9898		B7	0.204099997878075	B	7	FALSE	2	96-well Plate Only	K. pneumoniae
9898		B8	0.0974999964237213	B	8	FALSE	4	96-well Plate Only	K. pneumoniae
9898		B9	0.0921000018715858	B	9	FALSE	8	96-well Plate Only	K. pneumoniae
9898		B10	0.0925000011920929	B	10	FALSE	16	96-well Plate Only	K. pneumoniae
9898		B11	0.096500001847744	B	11	FALSE	32	96-well Plate Only	K. pneumoniae
9898		C2	0.52209997177124	C	2	FALSE	0	Moved to Second Competition	K. pneumoniae
9898		C3	0.430099993944168	C	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
9898		C4	0.37729999423027	C	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
9898		C5	0.451900005340576	C	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
9898		C6	0.375	C	6	FALSE	1	96-well Plate Only	K. pneumoniae
9898		C7	0.206599995493889	C	7	FALSE	2	96-well Plate Only	K. pneumoniae
9898		C8	0.101899996399879	C	8	FALSE	4	96-well Plate Only	K. pneumoniae
9898		C9	0.0931999981403351	C	9	FALSE	8	96-well Plate Only	K. pneumoniae
9898		C10	0.103100001811981	C	10	FALSE	16	96-well Plate Only	K. pneumoniae
9898		C11	0.0900000035762787	C	11	FALSE	32	96-well Plate Only	K. pneumoniae
9898		D2	0.504299998283386	D	2	FALSE	0	Moved to Second Competition	K. pneumoniae
9898		D3	0.460500001907349	D	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
9898		D4	0.364399999380112	D	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
9898		D5	0.405800014734268	D	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
9898		D6	0.317400008440018	D	6	FALSE	1	96-well Plate Only	K. pneumoniae
9898		D7	0.214200004935265	D	7	FALSE	2	96-well Plate Only	K. pneumoniae
9898		D8	0.0989999994635582	D	8	FALSE	4	96-well Plate Only	K. pneumoniae
9898		D9	0.0926000028848648	D	9	FALSE	8	96-well Plate Only	K. pneumoniae
9898		D10	0.0920000001788139	D	10	FALSE	16	96-well Plate Only	K. pneumoniae
9898		D11	0.0904999971389771	D	11	FALSE	32	96-well Plate Only	K. pneumoniae
9898		E2	0.502699971199036	E	2	TRUE	0	Moved to Second Competition	K. pneumoniae
9898		E3	0.412099987268448	E	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
9898		E4	0.371100008487701	E	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
9898		E5	0.330099999904633	E	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
9898		E6	0.391400009393692	E	6	TRUE	1	96-well Plate Only	K. pneumoniae
9898		E7	0.193900004029274	E	7	TRUE	2	96-well Plate Only	K. pneumoniae
9898		E8	0.0973000004887581	E	8	TRUE	4	96-well Plate Only	K. pneumoniae
9898		E9	0.0925000011920929	E	9	TRUE	8	96-well Plate Only	K. pneumoniae
9898		E10	0.0912000015377998	E	10	TRUE	16	96-well Plate Only	K. pneumoniae
9898		E11	0.0913999974727631	E	11	TRUE	32	96-well Plate Only	K. pneumoniae
9898		F2	0.523899972438812	F	2	TRUE	0	Moved to Second Competition	K. pneumoniae
9898		F3	0.418199986219406	F	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
9898		F4	0.38280001282692	F	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
9898		F5	0.347600013017654	F	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
9898		F6	0.290499985218048	F	6	TRUE	1	96-well Plate Only	K. pneumoniae
9898		F7	0.187999993562698	F	7	TRUE	2	96-well Plate Only	K. pneumoniae
9898		F8	0.0989999994635582	F	8	TRUE	4	96-well Plate Only	K. pneumoniae
9898		F9	0.0962999984622002	F	9	TRUE	8	96-well Plate Only	K. pneumoniae
9898		F10	0.0913999974727631	F	10	TRUE	16	96-well Plate Only	K. pneumoniae
9898		F11	0.0930000022053719	F	11	TRUE	32	96-well Plate Only	K. pneumoniae
9898		G2	0.516799986362457	G	2	TRUE	0	Moved to Second Competition	K. pneumoniae
9898		G3	0.413199990987778	G	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
9898		G4	0.433899998664856	G	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
9898		G5	0.371399998664856	G	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
9898		G6	0.348399996757507	G	6	TRUE	1	96-well Plate Only	K. pneumoniae
9898		G7	0.190699994564056	G	7	TRUE	2	96-well Plate Only	K. pneumoniae
9898		G8	0.098800003528595	G	8	TRUE	4	96-well Plate Only	K. pneumoniae
9898		G9	0.092399999499321	G	9	TRUE	8	96-well Plate Only	K. pneumoniae
9898		G10	0.091499999165535	G	10	TRUE	16	96-well Plate Only	K. pneumoniae
9898		G11	0.0910999998450279	G	11	TRUE	32	96-well Plate Only	K. pneumoniae
10228		B2	0.51639997959137	B	2	FALSE	0	Moved to Second Competition	K. pneumoniae
10228		B3	0.42629998922348	B	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
10228		B4	0.353500008583069	B	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
10228		B5	0.37389999628067	B	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
10228		B6	0.38170000910759	B	6	FALSE	1	96-well Plate Only	K. pneumoniae
10228		B7	0.205400004982948	B	7	FALSE	2	96-well Plate Only	K. pneumoniae
10228		B8	0.0974999964237213	B	8	FALSE	4	96-well Plate Only	K. pneumoniae
10228		B9	0.0926999971270561	B	9	FALSE	8	96-well Plate Only	K. pneumoniae
10228		B10	0.0922999978065491	B	10	FALSE	16	96-well Plate Only	K. pneumoniae
10228		B11	0.0958999991416931	B	11	FALSE	32	96-well Plate Only	K. pneumoniae
10228		C2	0.53600001335144	C	2	FALSE	0	Moved to Second Competition	K. pneumoniae
10228		C3	0.43860000371933	C	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
10228		C4	0.35809999704361	C	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
10228		C5	0.436699986457825	C	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
10228		C6	0.351500004529953	C	6	FALSE	1	96-well Plate Only	K. pneumoniae
10228		C7	0.207599997520447	C	7	FALSE	2	96-well Plate Only	K. pneumoniae
10228		C8	0.101300001144409	C	8	FALSE	4	96-well Plate Only	K. pneumoniae
10228		C9	0.0930999964475632	C	9	FALSE	8	96-well Plate Only	K. pneumoniae
10228		C10	0.103200003504753	C	10	FALSE	16	96-well Plate Only	K. pneumoniae
10228		C11	0.089699998497963	C	11	FALSE	32	96-well Plate Only	K. pneumoniae
10228		D2	0.515399992465973	D	2	FALSE	0	Moved to Second Competition	K. pneumoniae
10228		D3	0.430400013923645	D	3	FALSE	0.125	96-well Plate Only	K. pneumoniae
10228		D4	0.377900004386902	D	4	FALSE	0.25	Moved to Second Competition	K. pneumoniae
10228		D5	0.36039999127388	D	5	FALSE	0.5	Moved to Second Competition	K. pneumoniae
10228		D6	0.346100002527237	D	6	FALSE	1	96-well Plate Only	K. pneumoniae
10228		D7	0.217500001192093	D	7	FALSE	2	96-well Plate Only	K. pneumoniae
10228		D8	0.0984999984502792	D	8	FALSE	4	96-well Plate Only	K. pneumoniae
10228		D9	0.0931999981403351	D	9	FALSE	8	96-well Plate Only	K. pneumoniae
10228		D10	0.090999998152256	D	10	FALSE	16	96-well Plate Only	K. pneumoniae
10228		D11	0.0900000035762787	D	11	FALSE	32	96-well Plate Only	K. pneumoniae
10228		E2	0.511799991130829	E	2	TRUE	0	Moved to Second Competition	K. pneumoniae
10228		E3	0.426600009202957	E	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
10228		E4	0.395000010728836	E	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
10228		E5	0.447499990463257	E	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
10228		E6	0.393999993801117	E	6	TRUE	1	96-well Plate Only	K. pneumoniae
10228		E7	0.193000003695488	E	7	TRUE	2	96-well Plate Only	K. pneumoniae
10228		E8	0.097000002861023	E	8	TRUE	4	96-well Plate Only	K. pneumoniae
10228		E9	0.0920000001788139	E	9	TRUE	8	96-well Plate Only	K. pneumoniae
10228		E10	0.0916000008583069	E	10	TRUE	16	96-well Plate Only	K. pneumoniae
10228		E11	0.0901999995112419	E	11	TRUE	32	96-well Plate Only	K. pneumoniae
10228		F2	0.536199986934662	F	2	TRUE	0	Moved to Second Competition	K. pneumoniae
10228		F3	0.432200014591217	F	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
10228		F4	0.390500009059906	F	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
10228		F5	0.43189999461174	F	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
10228		F6	0.309700012207031	F	6	TRUE	1	96-well Plate Only	K. pneumoniae
10228		F7	0.188500002026558	F	7	TRUE	2	96-well Plate Only	K. pneumoniae
10228		F8	0.0993999987840652	F	8	TRUE	4	96-well Plate Only	K. pneumoniae
10228		F9	0.0962999984622002	F	9	TRUE	8	96-well Plate Only	K. pneumoniae
10228		F10	0.090999998152256	F	10	TRUE	16	96-well Plate Only	K. pneumoniae
10228		F11	0.0929000005125999	F	11	TRUE	32	96-well Plate Only	K. pneumoniae
10228		G2	0.527599990367889	G	2	TRUE	0	Moved to Second Competition	K. pneumoniae
10228		G3	0.421099990606308	G	3	TRUE	0.125	96-well Plate Only	K. pneumoniae
10228		G4	0.393500000238419	G	4	TRUE	0.25	Moved to Second Competition	K. pneumoniae
10228		G5	0.380699992179871	G	5	TRUE	0.5	Moved to Second Competition	K. pneumoniae
